Date,BIL,TIP,IEI,IEF,TLH,TLT,SHY
2019-12-12,88.24869537353516,102.32463073730469,120.43412780761719,105.12510681152344,133.3681640625,128.4586944580078,81.47413635253906
2019-12-13,88.22941589355469,102.73798370361328,120.85617065429688,105.74342346191406,134.61033630371094,129.9447479248047,81.5704574584961
2019-12-16,88.24869537353516,102.50054168701172,120.57803344726562,105.2487564086914,133.6165771484375,128.77645874023438,81.52227783203125
2019-12-17,88.23904418945312,102.64124298095703,120.58760833740234,105.25828552246094,133.60736083984375,128.59893798828125,81.54154205322266
2019-12-18,88.25833129882812,102.52690887451172,120.46289825439453,104.9728775024414,132.80682373046875,127.5428237915039,81.55119323730469
2019-12-19,88.26799011230469,102.69331359863281,120.5368881225586,105.05482482910156,132.93682861328125,127.74688720703125,81.56758117675781
2019-12-20,88.2728271484375,102.64049530029297,120.51766204833984,105.05482482910156,133.0198516845703,127.91542053222656,81.56758117675781
2019-12-23,88.2728271484375,102.46441650390625,120.45043182373047,104.95955657958984,132.8353729248047,127.72816467285156,81.54830932617188
2019-12-24,88.282470703125,102.58767700195312,120.57527160644531,105.14054107666016,133.14892578125,128.09324645996094,81.5579605102539
2019-12-26,88.29212951660156,102.65808868408203,120.67131805419922,105.29297637939453,133.4163818359375,128.40219116210938,81.58688354492188
2019-12-27,88.282470703125,102.69331359863281,120.88262939453125,105.44538879394531,133.54550170898438,128.54257202148438,81.64479064941406
2019-12-30,88.29212951660156,102.728515625,120.91142272949219,105.37870788574219,133.25042724609375,128.0745391845703,81.6737289428711
2019-12-31,88.29212951660156,102.62287902832031,120.77699279785156,104.99763488769531,132.43882751464844,126.82015228271484,81.6640853881836
2020-01-02,88.32110595703125,103.12469482421875,120.98827362060547,105.48350524902344,133.44406127929688,128.25241088867188,81.70268249511719
2020-01-03,88.32110595703125,103.60008239746094,121.37248992919922,106.18846893310547,134.9380340576172,130.22756958007812,81.77022552490234
2020-01-06,88.31143951416016,103.33594512939453,121.30524444580078,106.07411193847656,134.5968017578125,129.48802185058594,81.74125671386719
2020-01-07,88.31143951416016,103.01905822753906,121.2572021484375,105.92170715332031,134.20941162109375,128.85153198242188,81.74125671386719
2020-01-08,88.33075714111328,102.9222183227539,121.09393310546875,105.67398834228516,133.58236694335938,127.99958801269531,81.70268249511719
2020-01-09,88.34041595458984,102.91341400146484,121.09393310546875,105.75022888183594,133.8313751220703,128.4490509033203,81.71234130859375
2020-01-10,88.34041595458984,103.22151947021484,121.20919036865234,105.97885131835938,134.55996704101562,129.59103393554688,81.73163604736328
2020-01-13,88.34041595458984,103.20392608642578,121.14192199707031,105.85501861572266,134.23715209960938,129.1978759765625,81.72198486328125
2020-01-14,88.34041595458984,103.34476470947266,121.26683807373047,106.06458282470703,134.78126525878906,129.86245727539062,81.73163604736328
2020-01-15,88.35006713867188,103.42399597167969,121.40127563476562,106.33131408691406,135.37144470214844,130.7236785888672,81.77022552490234
2020-01-16,88.36937713623047,103.25672149658203,121.31482696533203,106.11225128173828,134.96571350097656,130.3118133544922,81.77022552490234
2020-01-17,88.35973358154297,103.08946228027344,121.29562377929688,106.02650451660156,134.3478546142578,129.1978759765625,81.79916381835938
2020-01-21,88.36937713623047,103.42399597167969,121.57415771484375,106.44562530517578,135.34384155273438,130.55516052246094,81.81847381591797
2020-01-22,88.36937713623047,103.35356903076172,121.5933837890625,106.46468353271484,135.65737915039062,131.0138397216797,81.8377914428711
2020-01-23,88.37904357910156,103.56486511230469,121.74702453613281,106.73140716552734,136.32138061523438,131.93118286132812,81.86671447753906
2020-01-24,88.37904357910156,103.79374694824219,121.95834350585938,107.11246490478516,137.1421356201172,132.99830627441406,81.89569091796875
2020-01-27,88.38872528076172,104.03146362304688,122.38093566894531,107.83645629882812,138.55316162109375,135.06710815429688,81.98251342773438
2020-01-28,88.38872528076172,103.87297058105469,122.2176513671875,107.47447204589844,137.76925659179688,134.00926208496094,81.94390106201172
2020-01-29,88.39836883544922,104.25154113769531,122.51538848876953,107.98889923095703,138.8113250732422,135.3197784423828,82.02111053466797
2020-01-30,88.39836883544922,104.36597442626953,122.6210708618164,108.0936508178711,138.96817016601562,135.3385467529297,82.03077697753906
2020-01-31,88.39836883544922,104.81495666503906,122.99561309814453,108.63666534423828,140.04714965820312,136.57411193847656,82.13690948486328
2020-02-03,88.40607452392578,104.5655517578125,122.86959838867188,108.54412078857422,139.98980712890625,136.4635467529297,82.11273193359375
2020-02-04,88.40607452392578,104.1160888671875,122.50407409667969,107.91458892822266,138.6134490966797,134.62571716308594,82.0257568359375
2020-02-05,88.42544555664062,103.8076400756836,122.24436950683594,107.44715118408203,137.67124938964844,133.15371704101562,81.96780395507812
2020-02-06,88.43508911132812,104.00154876708984,122.25395202636719,107.52345275878906,138.0038299560547,133.7537384033203,81.98709869384766
2020-02-07,88.43508911132812,104.42455291748047,122.54254913330078,108.03858184814453,138.9829864501953,135.4227294921875,82.03543090820312
2020-02-10,88.42544555664062,104.58319091796875,122.72532653808594,108.24842071533203,139.29705810546875,135.79782104492188,82.07408905029297
2020-02-11,88.43508911132812,104.27472686767578,122.55216217041016,107.9908676147461,138.83517456054688,135.11329650878906,82.03543090820312
2020-02-12,88.44476318359375,104.16898345947266,122.3886489868164,107.71426391601562,138.32713317871094,134.42884826660156,81.99674987792969
2020-02-13,88.45442199707031,104.3892822265625,122.44634246826172,107.80963134765625,138.54879760742188,134.9445037841797,82.01611328125
2020-02-14,88.45442199707031,104.4686050415039,122.54254913330078,108.07671356201172,138.92755126953125,135.53526306152344,82.05476379394531
2020-02-18,88.46409606933594,104.69773864746094,122.69646453857422,108.24842071533203,139.56495666503906,136.4635467529297,82.08377838134766
2020-02-19,88.46409606933594,104.6536865234375,122.64835357666016,108.22935485839844,139.56495666503906,136.4541473388672,82.09341430664062
2020-02-20,88.46409606933594,104.85639190673828,122.85999298095703,108.54412078857422,140.3593292236328,137.5229949951172,82.11273193359375
2020-02-21,88.48343658447266,105.0502700805664,123.12934112548828,108.98291778564453,141.2183380126953,138.80764770507812,82.18038940429688
2020-02-24,88.47377014160156,105.53498077392578,123.71613311767578,109.83189392089844,142.7886962890625,140.8798065185547,82.31570434570312
2020-02-25,88.47377014160156,105.35872650146484,123.9374008178711,110.13716125488281,143.47227478027344,141.62985229492188,82.40269470214844
2020-02-26,88.49312591552734,105.30583953857422,123.95661926269531,110.07991790771484,143.19509887695312,140.8798065185547,82.4606704711914
2020-02-27,88.51244354248047,105.61429595947266,124.36062622070312,110.61410522460938,144.35897827148438,142.4081268310547,82.55731201171875
2020-02-28,88.5027847290039,105.78173828125,125.32257843017578,111.8541488647461,146.76072692871094,145.6241912841797,82.85693359375
2020-03-02,88.52890014648438,106.02850341796875,125.150146484375,111.77777099609375,146.08175659179688,144.55279541015625,82.82305145263672
2020-03-03,88.54825592041016,107.10367584228516,126.19048309326172,113.07664489746094,148.40353393554688,146.79708862304688,83.15213775634766
2020-03-04,88.58699798583984,106.94505310058594,126.10382843017578,112.82831573486328,147.56175231933594,145.23828125,83.16181182861328
2020-03-05,88.60633850097656,107.27995300292969,126.62401580810547,113.83109283447266,149.920654296875,148.85353088378906,83.33607482910156
2020-03-06,88.60633850097656,107.99380493164062,127.09600830078125,114.98670196533203,154.3700714111328,156.6004180908203,83.43285369873047
